Rec,State,Year,NO2 Mean,NO2 1st Max Value,NO2 AQI,O3 Mean,O3 1st Max Value,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 AQI,CO Mean,CO 1st Max Value,CO AQI,average_AQI,WEEK,REGION,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
187,Illinois,2001,20.006325379258136,36.4670704012112,34.42543527630583,0.01991688872066622,0.03261771385314151,28.00681302043906,2.325473834973502,5.2548826646480435,6.525073317634541,0.4840483414080237,0.7415594246782751,6.693622929673813,18.91273613601331,26.529032258064515,3.0,10.864516129032259,171.73548387096776,4.225806451612903,5.006451612903226,14.258064516129032,36.251612903225805,111.4
188,Illinois,2002,17.628274796500286,32.554763447828904,30.736876215165264,0.020082032404406994,0.032419313026571604,27.696046662346077,2.080916868438107,4.956642903434901,6.3130644867213475,0.5156733570965657,0.7618276085547624,6.748308176675097,17.873573885226946,27.545454545454547,3.0,4.745454545454545,69.9,1.309090909090909,1.4727272727272727,4.472727272727273,13.845454545454546,48.78181818181818
189,Illinois,2003,17.53894852270533,31.421256038647343,29.68792270531401,0.019089631884057927,0.031026086956521644,26.49661835748792,1.927630131400969,4.6628985507246545,6.231162260376307,0.43765567922705306,0.6855072463768087,6.375619952086109,17.197830818816087,27.0,3.0,9.163522012578616,151.33333333333334,4.352201257861635,4.371069182389937,12.352201257861635,34.723270440251575,95.10691823899371
190,Illinois,2004,15.623876591673373,28.841473178542834,27.2177742193755,0.021085028022417907,0.03411849479583666,29.182546036829464,1.8858051825460407,4.412730184147343,5.9011587589543275,0.4500724915932735,0.6686949559647675,6.2388620049022006,17.135085255015372,26.5,3.0,10.038461538461538,145.3653846153846,3.673076923076923,3.9358974358974357,11.217948717948717,34.26923076923077,91.43589743589743
191,Illinois,2005,15.771630197588125,31.15677179962894,29.418367346938776,0.022044873840445272,0.034192949907235745,29.30890538033395,1.9051224294990698,4.981076066790378,6.407340064581189,0.41107508812615917,0.661595547309832,6.108076055831337,17.810672211921315,26.5,3.0,10.544871794871796,145.75,3.4551282051282053,3.5384615384615383,11.775641025641026,34.94230769230769,91.78846153846153
192,Illinois,2006,16.22591126073027,30.957078795643817,29.23894939141576,0.020557516976297336,0.03298078155028836,28.283792440743113,1.6962790768737965,4.369762972453592,5.903533450041398,0.3588759231262012,0.5759769378603453,5.666375607430757,17.273162722407758,26.5,3.0,10.070512820512821,144.17307692307693,3.858974358974359,4.102564102564102,12.596153846153847,36.044871794871796,87.46794871794872
193,Illinois,2007,13.4946727026417,27.105667193497403,25.578460149017836,0.02236833935425602,0.03499909686159441,29.75682998419508,1.184042247685697,3.781395348837205,5.625121324420138,0.31455124678257035,0.4813434183788731,5.047504637222816,16.501979023713968,26.46451612903226,3.0,10.148387096774194,136.7483870967742,3.0064516129032257,4.032258064516129,11.212903225806452,34.16129032258065,84.24516129032259
194,Illinois,2008,12.951025529719525,27.27246790299572,25.755111745126012,0.021969323347598695,0.03335615786971028,28.39087018544936,1.08354958678079,3.37513076557299,5.283763972998908,0.2638460002377557,0.4000546837850709,4.593725963371401,16.00586796673642,25.198630136986303,3.0,12.10958904109589,143.6164383561644,3.23972602739726,3.863013698630137,11.102739726027398,36.54109589041096,88.67123287671232
195,Illinois,2009,12.632872894076446,25.805499169588487,24.34102232884296,0.02029119376268695,0.030527219044104187,25.901273297656395,1.186206943716551,3.0178999815464174,4.99125668201735,0.2568016191179192,0.3954345820262068,4.54640271663889,14.944988756288899,20.875,3.0,10.51923076923077,136.6346153846154,3.0865384615384617,3.875,11.23076923076923,35.56730769230769,82.4423076923077
196,Illinois,2010,12.114982862989295,24.331850533807827,22.94572953736655,0.0257960355871886,0.038058718861210136,32.54270462633452,1.527091687722418,3.714991103202891,5.367569758339701,0.33426533496441163,0.49895907473309603,5.230371890267278,16.521593953077012,23.813084112149532,3.0,6.962616822429907,132.3271028037383,1.9626168224299065,3.2990654205607477,9.065420560747663,31.85981308411215,86.14018691588785
197,Illinois,2011,10.650326156062471,22.219287715086036,20.935174069627852,0.024245752300920468,0.03570948379351765,30.51260504201681,1.6087950424169675,3.6418167266906996,5.386219024460819,0.33031859143657344,0.484209683873546,5.124049576477137,15.489511928145653,28.676190476190477,3.0,8.057142857142857,124.05714285714286,1.161904761904762,3.1619047619047618,8.18095238095238,28.866666666666667,82.66666666666667
198,Illinois,2012,11.978413169167855,23.841291496134605,22.47430650295589,0.02458817507958163,0.0363601637107777,31.198726693951798,0.979846311959979,2.8552978626648686,4.855716594593499,0.29100040200090926,0.432428376534785,4.799047428163676,15.831949304916217,27.591836734693878,3.0,8.156462585034014,124.06802721088435,1.782312925170068,3.2176870748299318,8.183673469387756,29.979591836734695,80.89795918367346
199,Illinois,2013,10.79612402543812,22.05087620124364,20.798191068400225,0.02345436630864888,0.035551158846806125,33.34765404183155,0.8184346105144138,2.575127190503114,4.6496357706236955,0.28910174109666614,0.42490672696438375,4.735527844149071,15.882752181251135,26.5,3.0,8.576923076923077,121.84615384615384,1.564102564102564,2.7243589743589745,7.365384615384615,28.826923076923077,81.36538461538461
200,Illinois,2014,10.252742341314278,22.26999490575656,20.966377992868058,0.02330059296994398,0.034835455934793626,32.59908303616913,0.8729652725420289,2.752572592969961,4.807691328872857,0.29233350942435127,0.43241670911869284,4.857134090079527,15.807571611997393,27.0,3.0,7.930817610062893,126.31446540880503,1.8113207547169812,2.849056603773585,7.339622641509434,30.67295597484277,83.62264150943396
201,Illinois,2015,8.319889295008885,19.58048128342243,18.05614973262032,0.025258408199643447,0.0367192513368986,34.406417112299465,1.1558117344028513,2.6160427807486717,4.419375659119835,0.29838264884135446,0.4316791443850205,4.821594110121982,15.425884153540402,26.5,3.0,8.403846153846153,131.4102564102564,1.794871794871795,2.9871794871794872,8.083333333333334,31.243589743589745,87.28205128205128
202,Illinois,2016,10.435230305084762,22.703954802259872,20.937853107344633,0.02488902259887003,0.03350282485875708,31.07909604519774,0.9144198898305086,2.117514124293783,4.051487607724597,0.30886881073446437,0.42218926553672426,4.819293082655277,15.221932460730562,20.0,3.0,8.452991452991453,134.55555555555554,1.7521367521367521,3.7435897435897436,10.316239316239317,32.23076923076923,86.4957264957265
203,Indiana,2000,12.859719815999993,27.936,26.36,0.024376736000000017,0.039776,34.0,1.4407120159999995,3.086400000000002,4.125021374396696,0.6582583280000003,0.8791999999999992,7.123918577244478,17.902234987910294,26.32170542635659,3.0,5.166666666666667,74.43410852713178,1.813953488372093,1.744186046511628,4.3062015503875966,14.031007751937985,52.53488372093023
204,Indiana,2001,13.295616591687061,30.026894865525673,28.293398533007334,0.02838955501222491,0.04535696821515886,38.9682151589242,1.7446386161369203,4.0132029339853235,5.03986043733308,0.3589767090464546,0.5305623471882644,4.998983656249505,19.32511444637853,26.27843137254902,3.0,4.886274509803922,76.91372549019607,1.6313725490196078,1.964705882352941,4.858823529411764,14.803921568627452,53.65098039215686
205,Indiana,2002,15.0642485648855,33.54961832061068,31.633587786259543,0.030892366412213733,0.0469083969465649,40.343511450381676,1.603316809160305,4.002671755725191,4.941310324379244,0.41427980534351033,0.5740458015267179,5.240599499163367,20.539752265045955,26.400793650793652,3.0,4.726190476190476,75.17460317460318,1.6349206349206349,1.8293650793650793,4.428571428571429,14.543650793650794,52.595238095238095
206,Indiana,2003,13.418135947368402,30.9874686716792,29.32330827067669,0.02617178947368423,0.04297493734335837,36.72681704260652,1.4782191453634075,3.5511278195488667,4.737471119766791,0.41590986716792067,0.6288220551378465,5.515867019165668,19.07586586305392,27.055118110236222,3.0,4.570866141732283,79.60236220472441,1.7755905511811023,1.7519685039370079,5.0078740157480315,15.830708661417322,55.23622047244095
207,Indiana,2004,12.295613400684934,28.352739726027398,26.732876712328768,0.028260369863013713,0.04339383561643831,36.863013698630134,2.131107952054795,4.760616438356158,5.372264445584871,0.5197368116438353,0.7458904109589027,6.201186705841961,18.792335390596435,26.552,3.0,4.396,75.208,1.892,1.8,4.32,15.204,51.992
208,Indiana,2005,12.258059744868037,30.161290322580644,28.434017595307918,0.027525560117302072,0.04398533724340171,37.929618768328446,1.8054383460410561,4.096774193548381,4.958874186067055,0.40481341055718456,0.6357771260997068,5.605611119943057,19.232030417411618,26.436293436293436,3.0,4.749034749034749,74.64864864864865,1.833976833976834,1.8918918918918919,4.640926640926641,15.922779922779922,50.359073359073356
209,Indiana,2006,13.78668270175438,24.82456140350877,23.42105263157895,0.01985891228070176,0.03546491228070173,30.13157894736842,2.8136564385964906,4.661403508771928,5.53736588080176,0.16302637719298255,0.3188596491228072,3.718319932034925,15.702079347946015,26.45173745173745,3.0,4.281853281853282,74.70270270270271,1.8725868725868726,1.718146718146718,4.737451737451737,16.312741312741313,50.061776061776065
210,Indiana,2007,9.856860189189197,22.38738738738739,21.09009009009009,0.02880736936936932,0.04336486486486489,37.590090090090094,2.2261992792792786,4.515765765765756,5.268875747731194,0.43875748873873904,0.5783783783783778,5.419481620038727,17.342134386987524,26.5,3.0,4.219230769230769,73.29230769230769,1.8615384615384616,1.7653846153846153,4.55,16.373076923076923,48.72692307692308
211,Indiana,2008,9.075114658146989,22.209904153354657,20.54632587859425,0.02802660383386572,0.04249520766773159,36.12460063897763,1.8005135591054309,3.2990415335463283,4.302013491812329,0.41979081150159786,0.5817891373801918,5.318468466309896,16.572852118923528,24.73109243697479,3.0,5.243697478991597,78.55882352941177,1.8109243697478992,1.9369747899159664,4.65546218487395,17.357142857142858,52.794117647058826
212,Indiana,2009,9.670536748387102,21.13741935483866,19.5,0.025626967741935493,0.03918064516129026,33.23870967741936,1.1273410258064538,3.0125806451612878,4.07968134874446,0.23609372419354802,0.3629032258064535,4.059208443636513,15.219399867450083,26.01197604790419,3.0,6.497005988023952,100.1497005988024,2.748502994011976,2.37125748502994,5.4431137724550895,23.778443113772454,65.79640718562874
213,Indiana,2010,9.09288357142858,21.453877551020415,19.820408163265306,0.028770816326530543,0.042922448979591764,36.84897959183674,2.3057460469387796,4.466938775510204,5.16245667193562,0.16783603877551015,0.29959183673469425,3.757887118850119,16.397432886471947,26.098837209302324,3.0,6.25,97.51162790697674,2.2732558139534884,2.3255813953488373,5.3023255813953485,23.16860465116279,64.44186046511628
214,Indiana,2011,9.157522076335882,21.196564885496173,19.53435114503817,0.03109280534351148,0.04482442748091608,38.778625954198475,0.5360260725190843,2.807251908396945,3.9781729566424247,0.05776241221374047,0.16679389312977116,2.9012916743678683,16.298110432561735,27.344370860927153,3.0,7.622516556291391,103.90066225165563,2.384105960264901,2.185430463576159,5.814569536423841,25.033112582781456,68.48344370860927
215,Indiana,2012,9.592021362831854,23.683185840707946,21.91592920353982,0.031708526548672566,0.047300884955752145,41.36283185840708,0.3872852234513273,2.1238938053097334,3.5712032428716514,0.38859841592920347,0.5426991150442476,5.201110318921599,18.012768655935037,28.56768558951965,3.0,5.558951965065503,79.0174672489083,1.4192139737991267,1.685589519650655,4.384279475982533,19.183406113537117,52.34061135371179
216,Indiana,2013,9.712439869688392,20.538385269121832,18.927762039660056,0.02834774929178479,0.04063172804532576,36.077903682719544,0.8707153873937671,2.516005665722384,3.5642771711494508,0.2629616607648727,0.4081444759206806,4.326575418631522,15.724129578040143,26.5,3.0,5.9,77.45,1.45,1.5769230769230769,4.342307692307692,18.03846153846154,52.042307692307695
217,Indiana,2014,10.349788034423403,21.259552495697072,19.59036144578313,0.026863215146299548,0.03860240963855435,36.05507745266782,1.5019975688468181,3.4048192771084342,4.172006870440659,0.2236601101549053,0.37538726333906897,4.060577858896446,15.969505906947013,27.0,3.0,5.630188679245283,77.5320754716981,1.4452830188679244,1.5509433962264152,4.483018867924528,18.430188679245283,51.62264150943396
218,Indiana,2015,12.801124935599287,24.034704830053666,22.214669051878353,0.02515586046511627,0.036944543828264696,34.55635062611807,0.6794028425760285,2.0491949910554563,3.3059089494365113,0.24081327728085822,0.4151162790697668,4.326632623608885,16.100890312760455,26.5,3.0,5.430769230769231,79.60384615384615,1.45,1.9576923076923076,4.976923076923077,18.73846153846154,52.426923076923075
219,Indiana,2016,13.528125459016373,24.648633879781404,22.792349726775956,0.026093814207650293,0.03451912568306009,32.25136612021858,0.378501010928962,1.1926229508196733,2.771289936488449,0.22881624590163926,0.36557377049180345,4.033395741053631,15.462100381134153,20.047120418848166,3.0,6.047120418848167,81.90575916230367,1.486910994764398,1.8115183246073299,5.2565445026178015,19.115183246073297,54.23560209424084
220,Iowa,2000,25.9423,42.7453,40.4157,0.0408353,0.0501655,43.1472,4.30707,6.65621,7.93535,0.721985,1.094762,10.577235,25.51887125,26.897959183673468,4.0,9.938775510204081,80.85714285714286,1.7959183673469388,1.3673469387755102,3.673469387755102,13.346938775510203,60.673469387755105
221,Iowa,2001,22.990269666666666,38.41624462365591,36.24426612903226,0.03675021774193549,0.04571318548387096,39.27320430107527,3.66614148655914,5.753562096774194,6.824006457341446,0.6361881505376344,0.9700005913978494,9.359930495586905,22.92535184575897,25.62,4.0,9.04,74.56,1.44,1.06,3.22,12.18,56.66
222,Iowa,2002,20.038239333333333,34.08718924731183,32.072832258064516,0.03266513548387097,0.041260870967741926,35.39920860215054,3.02521297311828,4.850914193548387,5.712662914682893,0.5503913010752688,0.8452391827956989,8.14262599117381,20.33183244151794,25.75,4.0,9.979166666666666,81.08333333333333,1.2291666666666667,1.2916666666666667,3.6666666666666665,14.791666666666666,60.104166666666664
223,Iowa,2003,17.086209,29.75813387096774,27.901398387096776,0.028580053225806454,0.03680855645161289,31.525212903225807,2.3842844596774193,3.9482662903225805,4.6013193720243395,0.46459445161290325,0.7204777741935483,6.925321486760715,17.73831303727691,26.78846153846154,4.0,6.75,72.53846153846153,1.0192307692307692,1.2884615384615385,2.8076923076923075,14.134615384615385,53.28846153846154
224,Iowa,2004,14.134178666666667,25.429078494623653,23.729964516129034,0.02449497096774194,0.03235624193548385,27.651217204301076,1.743355946236559,3.045618387096774,3.489975829365786,0.37879760215053765,0.5957163655913977,5.70801698234762,15.14479363303588,26.22,4.0,6.68,68.52,1.12,1.22,3.14,12.86,50.18
225,Iowa,2005,11.182148333333334,21.100023118279566,19.55853064516129,0.020409888709677425,0.027903927419354813,23.777221505376342,1.1024274327956989,2.1429704838709673,2.3786322867072327,0.29300075268817205,0.47095495698924716,4.490712477934525,12.551274228794849,26.78,4.0,6.36,70.8,1.26,1.34,2.94,14.46,50.8
226,Iowa,2006,8.230118000000003,16.77096774193548,15.387096774193548,0.01632480645161291,0.023451612903225776,19.903225806451612,0.4614989193548385,1.2403225806451617,1.2672887440486795,0.2072039032258065,0.34619354838709654,3.2734079735214294,9.957754824553817,25.76595744680851,4.0,6.085106382978723,72.27659574468085,1.148936170212766,1.3191489361702127,2.851063829787234,13.72340425531915,53.1063829787234
227,Iowa,2007,7.2622446824324225,16.33013513513512,15.166216216216217,0.028277754054054072,0.03900270270270257,33.17297297297297,0.45452201554054117,1.2909459459459438,1.3305065167772308,0.24965642702702567,0.3736060810810816,3.362516348278381,13.258053013561199,27.08,4.0,6.8,74.26,1.06,1.14,3.3,14.66,53.96
228,Iowa,2008,7.454088183168282,16.956806930693066,15.772277227722773,0.02723215346534658,0.03888366336633655,33.05321782178218,0.4231745680693068,1.2045792079207895,1.263439011620179,0.2558594356435632,0.3656633663366341,3.3544523682834475,13.360846607352144,25.318181818181817,4.0,5.636363636363637,71.68181818181819,1.1590909090909092,1.1363636363636365,2.977272727272727,14.818181818181818,51.56818181818182
229,Iowa,2009,6.986710873577781,16.351706700379314,15.201011378002528,0.026006423514538676,0.03733501896333741,31.790139064475348,0.3114011390644752,0.9341340075853356,1.1165142182624732,0.24082802212389343,0.34468204804045477,3.2068731666211954,12.828634456840387,25.17391304347826,4.0,5.6521739130434785,76.08695652173913,1.391304347826087,0.9347826086956522,4.391304347826087,15.478260869565217,53.891304347826086
230,Iowa,2010,7.415671987146513,17.140874035989754,15.906169665809768,0.02855041002570691,0.04006683804627221,34.12210796915167,0.3676755379177381,0.9257069408740373,1.058070396844555,0.24831576799485844,0.37299228791773814,3.3302140397641056,13.604140517892525,26.458333333333332,4.0,4.9375,78.52083333333333,1.1458333333333333,1.2291666666666667,3.25,17.0625,55.833333333333336
231,Iowa,2011,7.310655803103804,16.541125121241535,15.169738118331717,0.027807688651794404,0.03805237633365676,32.37148399612027,0.45768651697381246,1.4136760426770114,1.5511235365852682,0.20599982250242413,0.30851163918525615,2.928064450076525,13.005102525278446,27.27659574468085,4.0,5.702127659574468,78.34042553191489,1.148936170212766,1.4680851063829787,3.276595744680851,16.29787234042553,56.148936170212764
232,Iowa,2012,7.549957349578277,17.1406747891284,15.72352389878163,0.028586859418931476,0.03926148078725445,33.57075913776945,0.4090821035613864,1.0658388003748853,1.2348644008494738,0.21422874367385067,0.32876241799437594,3.028947340670115,13.389523694517667,27.48,4.0,6.4,78.58,1.26,0.94,3.4,15.96,57.02
233,Iowa,2013,6.692326289424852,15.226345083487857,13.88961038961039,0.028394220779220793,0.038097402597403025,32.32235621521336,0.3774582110389612,1.236734693877548,1.4137368156705128,0.20043893042671757,0.2950417439703189,2.8697033831807626,12.623851700918756,26.5,4.0,6.826923076923077,79.51923076923077,1.0,1.2692307692307692,3.3846153846153846,16.634615384615383,57.21153846153846
234,Iowa,2014,6.313544386303714,14.406057945566165,13.154521510096576,0.02648618261633025,0.03584284460052709,33.443371378402105,0.4045237190518008,1.0077260755048296,1.198277612356062,0.20296476163301347,0.3091707638279225,2.959592798919915,12.688940824943664,27.0,4.0,2.490566037735849,29.132075471698112,0.18867924528301888,0.4716981132075472,1.4339622641509433,6.622641509433962,20.41509433962264
235,Iowa,2015,6.062454561188834,14.25332167832173,13.054195804195805,0.027325098776223834,0.03700611888111912,34.47377622377623,0.3999989842657319,0.8546328671328673,1.0448096102792188,0.208149730769234,0.31240297202797535,2.971637163685966,12.886104700484303,26.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Iowa,2016,5.9613077784091075,13.940909090909066,12.767045454545455,0.03008711647727263,0.0386420454545454,35.92897727272727,0.18382462784090883,0.4599431818181838,0.7395211487407581,0.20834901988636242,0.2841931818181798,2.8278434573924156,13.065846833351475,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Kansas,2000,5.739907163765322,12.5357833655706,11.903288201160542,0.029931137975499632,0.041903932946486,35.98388136686009,0.5267252043842686,1.621663442940035,3.5451674824575523,0.5040183114119945,0.6289490651192787,5.927027375537953,14.339841106504034,26.5,4.0,6.980769230769231,81.26923076923077,1.5192307692307692,3.048076923076923,6.144230769230769,15.567307692307692,54.99038461538461
238,Kansas,2001,8.465415556458492,16.795551753635586,15.912745936698032,0.02868388366124875,0.04084088964927304,35.124465355004276,0.673053367408041,1.9653122326775074,3.8286854456095094,0.22778990675791208,0.38772455089820096,4.544946246503076,14.852710745953724,25.836734693877553,4.0,4.346938775510204,63.39795918367347,1.489795918367347,2.3979591836734695,4.857142857142857,12.306122448979592,42.3469387755102
239,Kansas,2002,5.799888261491754,12.765394622723331,12.13009540329575,0.0281788829141371,0.04018386816999152,34.46790980052038,0.8417679544666092,1.8974414570685185,3.743353660868644,0.18188171769297437,0.28352124891586905,3.9540695248587125,13.573857097385872,26.395833333333332,4.0,4.135416666666667,63.125,1.4479166666666667,2.6354166666666665,5.364583333333333,13.197916666666666,40.479166666666664
240,Kansas,2003,7.328172617731732,14.845135290731145,14.07196315486471,0.027169746113989663,0.039121473805411686,33.57915947035118,0.9748567248128955,2.5999424294761093,4.21455816329014,0.1819934467472652,0.3043177892918805,3.9860339095571775,13.962928674515801,27.0,4.0,3.9339622641509435,58.424528301886795,1.150943396226415,2.3679245283018866,4.783018867924528,12.433962264150944,37.68867924528302
241,Kansas,2004,8.053796446183945,16.791585127201564,15.900684931506849,0.025530840508806166,0.035927103718199654,30.5,1.584411907534246,3.243688845401201,4.655688879733577,0.3071501580234838,0.4682974559686876,4.9108067558751936,13.991795141778905,26.5,4.0,4.461538461538462,60.70192307692308,1.3653846153846154,1.9615384615384615,4.711538461538462,14.384615384615385,38.27884615384615
242,Kansas,2005,8.672040376569045,17.960251046025103,17.006276150627617,0.02620114539748953,0.03783211297071126,32.52981171548117,1.4303245847280341,3.046129707112987,4.493421300622387,0.318795966004184,0.49027196652719646,5.117528742131199,14.786759477215593,26.5,4.0,2.2403846153846154,47.875,1.1442307692307692,1.2403846153846154,3.144230769230769,11.39423076923077,30.951923076923077
243,Kansas,2006,8.828141881661429,18.858934169278996,17.859717868338556,0.027132410658307248,0.03817398119122246,32.74686520376176,1.6411931057993747,3.336755485893421,4.792752288668835,0.3563472711598739,0.5336990595611294,5.388531446807261,15.196966701894102,26.5,4.0,2.375,48.91346153846154,0.9423076923076923,1.375,3.230769230769231,11.346153846153847,31.990384615384617
244,Kansas,2007,12.15004370686072,26.904365904365903,25.353430353430355,0.023649610187110166,0.03529729729729722,30.255717255717254,3.204102841995838,5.009251559251575,5.982999795944359,0.40687588773388744,0.6117463617463615,5.766948923975907,16.83977408226697,26.5,4.0,3.105769230769231,47.54807692307692,1.0576923076923077,1.2307692307692308,2.9423076923076925,11.384615384615385,30.89423076923077
245,Kansas,2008,13.571919752701112,27.29171668667467,25.767106842737096,0.024352313325330138,0.035032412965186055,29.807923169267706,2.803251885954381,4.769027611044419,5.893091233648543,0.38357418967587026,0.5757503001200472,5.520521073294142,16.74716057973687,23.455555555555556,4.0,3.411111111111111,50.888888888888886,0.7555555555555555,1.4777777777777779,2.8555555555555556,11.955555555555556,33.46666666666667
246,Kansas,2009,10.873265691326493,24.158163265306122,22.762755102040817,0.02435104591836731,0.03498979591836734,29.747448979591837,3.1801327487244877,5.229846938775511,6.160570949574745,0.25589039540816316,0.4672193877551019,4.837844732487564,15.877154940923742,22.86842105263158,4.0,4.2631578947368425,73.23684210526316,1.7105263157894737,1.8421052631578947,4.473684210526316,17.13157894736842,48.05263157894737
247,Kansas,2010,11.536996425954193,26.3981679389313,24.88702290076336,0.024082293129771025,0.035335877862595455,29.954198473282442,3.3931726732824417,5.130687022900764,6.040823949703042,0.38277079694656513,0.5945038167938934,5.565992710267499,16.612009508504087,25.136363636363637,4.0,3.8636363636363638,68.56818181818181,1.5454545454545454,1.5681818181818181,3.6818181818181817,16.25,45.43181818181818
248,Kansas,2011,13.01308165656568,26.917979797979743,24.963636363636365,0.02113921010101005,0.030949494949494925,26.315151515151516,2.3244000555555515,4.397272727272724,5.316896322159521,0.4447332898989898,0.6529292929292944,5.949071981071935,15.636189045504835,31.40740740740741,4.0,3.419753086419753,56.851851851851855,1.0987654320987654,1.1975308641975309,2.9876543209876543,14.753086419753087,36.80246913580247
